id,Tipus,tp,tb,tt
875,BEBB,3428,1554,4982
876,BEBB,3321,1350,4671
877,BEBB,3265,1234,4499
878,BEBB,3309,1409,4718
879,BEBB,3371,838,4209
880,BEBB,3236,965,4200
881,BEBB,3045,1284,4329
882,BEBB,3012,1331,4343
883,BEBB,2835,1231,4066
884,BEBB,3233,1543,4776
885,BEBB,2832,1529,4362
886,BEBB,3602,1431,5033
887,BEBB,3520,1723,5243
888,BEBB,3084,1537,4620
889,BEBB,3384,1470,4853
890,BEBB,3620,1616,5236
891,BEBB,3077,1267,4344
892,BEBB,3122,1212,4334
893,BEBB,2690,1607,4297
894,BEBB,2845,1166,4011
895,BEBB,3001,1444,4446
896,BEBB,3046,1428,4474
897,BEBB,3115,1422,4537
898,BEBB,3071,1409,4480
899,BEBB,3116,1624,4740
900,BEBB,3435,1097,4532
901,BEBB,3283,1496,4779
902,BEBB,3099,1690,4788
903,BEBB,3521,1576,5096
904,BEBB,3073,1505,4578
905,BEBB,3234,1979,5214
906,BEBB,3247,1140,4387
907,BEBB,3252,1579,4830
908,BEBB,3481,1642,5123
909,BEBB,3408,1531,4939
910,BEBB,3357,1219,4575
911,BEBB,3299,1667,4966
912,BEBB,3530,1180,4710
913,BEBB,3377,1351,4727
914,BEBB,3377,1715,5092
915,BEBB,3678,1454,5132
916,BEBB,3670,1342,5012
917,BEBB,3068,1656,4724
918,BEBB,3484,1485,4969
919,BEBB,2686,1339,4026
920,BEBB,3570,1559,5130
921,BEBB,3364,1513,4877
922,BEBB,3360,1718,5079
923,BEBB,2852,1319,4171
924,BEBB,2999,815,3814
925,BEBB,3382,1567,4950
926,BEBB,3620,1574,5194
927,BEBB,2875,1695,4571
928,BEBB,3141,1598,4739
929,BEBB,3267,1224,4491
930,BEBB,3460,1597,5057
931,BEBB,3164,1340,4504
932,BEBB,3136,1376,4512
933,BEBB,3489,1056,4546
934,BEBB,3256,1203,4459
935,BEBB,2849,1292,4142
936,BEBB,3556,1731,5287
937,BEBB,2876,1817,4694
938,BEBB,2711,1814,4525
939,BEBB,3160,1708,4868
940,BEBB,3151,1405,4556
941,BEBB,2639,1726,4365
942,BEBB,3165,1406,4571
943,BEBB,3345,1642,4988
944,BEBB,3131,1530,4661
945,BEBB,3289,1511,4800
946,BEBB,3159,1642,4801
947,BEBB,3539,1973,5512
948,BEBB,3312,1848,5160
949,BEBB,3626,1927,5554
950,BEBB,3310,1733,5043
951,BEBB,3611,1661,5272
952,BEBB,3576,1568,5144
953,BEBB,3282,1413,4695
954,BEBB,3471,1912,5383
955,BEBB,3689,1277,4966
956,BEBB,3492,1519,5011
957,BEBB,3202,1616,4819
958,BEBB,3115,1220,4335
959,BEBB,3519,1742,5262
960,BEBB,2884,1302,4187
961,BEBB,3210,1822,5032
962,BEBB,3355,1283,4638
963,BEBB,2998,1398,4396
964,BEBB,3336,1384,4719
965,BEBB,3451,1125,4577
966,BEBB,3233,1292,4525
967,BEBB,3510,1708,5217
968,BEBB,3412,1485,4897
969,BEBB,2856,1611,4466
970,BEBB,3357,1079,4436
971,BEBB,3415,1875,5291
972,BEBB,3254,1224,4478
973,BEBB,3351,1563,4914
974,BEBB,3096,1050,4146
975,BEBB,2812,1354,4166
976,BEBB,2862,1501,4363
977,BEBB,3812,1683,5495
978,BEBB,2775,1411,4186
979,BEBB,3240,1645,4885
980,BEBB,2437,1697,4134
981,BEBB,3363,1416,4779
982,BEBB,3457,1462,4919
983,BEBB,3208,1220,4427
984,BEBB,3251,1165,4416
985,BEBB,3209,1558,4767
986,BEBB,3577,1333,4909
987,BEBB,3634,1097,4731
988,BEBB,3406,1074,4480
989,BEBB,3585,1643,5228
990,BEBB,3166,1966,5132
991,BEBB,3420,1078,4498
992,BEBB,3385,1231,4616
993,BEBB,3322,1682,5005
994,BEBB,3220,1378,4599
995,BEBB,3203,1555,4758
996,BEBB,3441,1200,4641
997,BEBB,3374,1287,4661
998,BEBB,3214,980,4194
999,BEBB,3097,1214,4311
1000,BEBB,3182,1523,4706
1001,BEMB,3473,2407,5880
1002,BEMB,3100,2247,5347
1003,BEMB,2997,2426,5423
1004,BEMB,3726,2039,5765
1005,BEMB,3080,2029,5109
1006,BEMB,2876,2321,5197
1007,BEMB,3202,2233,5435
1008,BEMB,3010,2185,5195
1009,BEMB,3503,2205,5708
1010,BEMB,3126,2241,5367
1011,BEMB,3486,2228,5713
1012,BEMB,3340,1966,5306
1013,BEMB,3374,2559,5933
1014,BEMB,3388,1664,5052
1015,BEMB,3416,2190,5606
1016,BEMB,2830,2224,5054
1017,BEMB,3675,2120,5795
1018,BEMB,3378,2027,5405
1019,BEMB,3654,2559,6213
1020,BEMB,3110,1955,5064
1021,BEMB,2947,2155,5102
1022,BEMB,3381,2203,5584
1023,BEMB,2955,2472,5427
1024,BEMB,3551,2461,6012
1025,BEMB,3277,2650,5926
1026,BEMB,3274,1802,5076
1027,BEMB,3293,2581,5875
1028,BEMB,3625,2715,6340
1029,BEMB,3123,2116,5239
1030,BEMB,3677,2248,5925
1031,BEMB,3112,1914,5026
1032,BEMB,2740,2315,5055
1033,BEMB,2787,1733,4520
1034,BEMB,3180,2022,5202
1035,BEMB,3033,2689,5722
1036,BEMB,3162,1704,4866
1037,BEMB,3074,2463,5536
1038,BEMB,3340,2190,5530
1039,BEMB,3046,2333,5379
1040,BEMB,2892,1633,4525
1041,BEMB,3148,2122,5270
1042,BEMB,3346,1868,5214
1043,BEMB,3142,2375,5517
1044,BEMB,3154,2654,5808
1045,BEMB,2759,1952,4710
1046,BEMB,3497,2085,5582
1047,BEMB,2658,2316,4974
1048,BEMB,2937,2028,4965
1049,BEMB,3321,2043,5364
1050,BEMB,3108,2603,5710
1051,BEMB,3763,2340,6103
1052,BEMB,3377,2476,5853
1053,BEMB,3477,2149,5626
1054,BEMB,2966,2555,5521
1055,BEMB,3104,1727,4831
1056,BEMB,2674,1968,4642
1057,BEMB,3116,2584,5700
1058,BEMB,2992,2129,5121
1059,BEMB,3173,2524,5697
1060,BEMB,2938,2198,5135
1061,BEMB,3244,1878,5122
1062,BEMB,3311,2381,5692
1063,BEMB,2677,2279,4956
1064,BEMB,3329,2553,5883
1065,BEMB,2777,1695,4472
1066,BEMB,2858,2253,5111
1067,BEMB,3032,2199,5232
1068,BEMB,3516,2397,5913
1069,BEMB,3381,2165,5546
1070,BEMB,3474,2191,5665
1071,BEMB,3333,2674,6007
1072,BEMB,3012,2194,5207
1073,BEMB,3088,1963,5050
1074,BEMB,3595,2306,5901
1075,BEMB,3268,2052,5320
1076,BEMB,3247,2002,5248
1077,BEMB,3178,2415,5594
1078,BEMB,3130,2651,5781
1079,BEMB,3657,1982,5639
1080,BEMB,3458,1970,5429
1081,BEMB,3103,2148,5251
1082,BEMB,3233,2116,5349
1083,BEMB,3234,1931,5165
1084,BEMB,3578,1825,5403
1085,BEMB,3600,2468,6068
1086,BEMB,2906,2315,5221
1087,BEMB,3179,2115,5294
1088,BEMB,3616,2553,6169
1089,BEMB,2757,2017,4775
1090,BEMB,2936,2404,5340
1091,BEMB,3125,2364,5489
1092,BEMB,3153,2568,5720
1093,BEMB,3593,2112,5705
1094,BEMB,3174,2183,5357
1095,BEMB,3103,2514,5617
1096,BEMB,3635,2349,5984
1097,BEMB,3530,2616,6147
1098,BEMB,2957,1928,4885
1099,BEMB,3107,2134,5241
1100,BEMB,3359,2094,5452
1101,BEMB,3025,2489,5514
1102,BEMB,3001,2294,5295
1103,BEMB,3147,1901,5048
1104,BEMB,2857,2356,5213
1105,BEMB,3130,2234,5364
1106,BEMB,3747,2120,5867
1107,BEMB,3209,2264,5473
1108,BEMB,3513,2041,5554
1109,BEMB,3291,1815,5105
1110,BEMB,2832,2178,5010
1111,BEMB,3282,2170,5452
1112,BEMB,2787,1996,4783
1113,BEMB,3477,2181,5659
1114,BEMB,3841,2252,6093
1115,BEMB,3329,1961,5291
1116,BEMB,3003,2159,5163
1117,BEMB,3229,2245,5474
1118,BEMB,3319,1976,5295
1119,BEMB,3101,2139,5240
1120,BEMB,3145,2133,5278
1121,BEMB,3485,2617,6102
1122,BEMB,3475,2221,5696
1123,BEMB,3175,2268,5443
1124,BEMB,3315,2223,5539
1125,BEMB,3099,2065,5164
1126,BEMB,2735,2305,5040
1127,BEMB,2806,2456,5263
1128,BEMB,3670,1808,5479
1129,BEMB,3179,1939,5118
1130,BEMB,3283,2082,5365
1131,BEMB,3096,2013,5109
1132,BEMB,2596,2325,4921
1133,BEMB,3355,2047,5402
1134,BEMB,2954,2420,5374
1135,BEMB,3229,2167,5396
1136,BEMB,3660,2688,6348
1137,BEMB,2884,2323,5207
1138,BEMB,3433,2026,5459
1139,BEMB,3471,2306,5777
1140,BEMB,3619,2190,5809
1141,BEMB,3217,2171,5388
1142,BEMB,2948,1715,4664
1143,BEMB,3556,2186,5742
1144,BEMB,3063,2208,5272
1145,BEMB,3117,2175,5292
1146,BEMB,3377,1985,5362
1147,BEMB,3089,2109,5198
1148,BEMB,3362,2208,5571
1149,BEMB,3338,1940,5278
1150,BEMB,2957,1912,4869
1151,BEMB,3389,2175,5564
1152,BEMB,3307,2389,5696
1153,BEMB,3263,2182,5445
1154,BEMB,3404,2180,5584
1155,BEMB,3243,1810,5053
1156,BEMB,2940,2181,5121
1157,BEMB,3182,1987,5169
1158,BEMB,3418,1969,5387
1159,BEMB,3688,2007,5695
1160,BEMB,3436,2174,5610
1161,BEMB,3643,1856,5498
1162,BEMB,3163,2032,5195
1163,BEMB,3162,2413,5576
1164,BEMB,3256,2078,5334
1165,BEMB,3413,2198,5611
1166,BEMB,3521,2537,6058
1167,BEMB,3182,2009,5192
1168,BEMB,3120,2474,5594
1169,BEMB,3162,2025,5187
1170,BEMB,3434,2238,5672
1171,BEMB,3698,2330,6029
1172,BEMB,3237,1833,5070
1173,BEMB,3423,2486,5909
1174,BEMB,3286,2670,5956
1175,BEMB,3323,2205,5527
1176,BEMB,2997,2709,5705
1177,BEMB,3345,2040,5384
1178,BEMB,3120,1819,4939
1179,BEMB,3311,2254,5565
1180,BEMB,2749,1681,4430
1181,BEMB,3092,2155,5247
1182,BEMB,3067,2473,5540
1183,BEMB,2778,2576,5353
1184,BEMB,3129,2302,5431
1185,BEMB,3482,2335,5817
1186,BEMB,3298,2668,5965
1187,BEMB,3099,2082,5181
1188,BEMB,3010,2057,5066
1189,BEMB,3454,2025,5479
1190,BEMB,3254,2137,5392
1191,BEMB,3414,2054,5468
1192,BEMB,2786,2217,5004
1193,BEMB,2944,1701,4645
1194,BEMB,2813,1979,4791
1195,BEMB,3374,2372,5746
1196,BEMB,3036,1943,4979
1197,BEMB,3363,2549,5911
1198,BEMB,3288,2081,5369
1199,BEMB,3437,2069,5506
1200,BEMB,3037,1796,4833
1201,BEMB,2978,1826,4804
1202,BEMB,3087,2129,5217
1203,BEMB,3113,1988,5101
1204,BEMB,2950,1829,4779
1205,BEMB,3414,2181,5595
1206,BEMB,3017,2254,5271
1207,BEMB,3194,2073,5267
1208,BEMB,3370,2247,5618
1209,BEMB,3453,2205,5658
1210,BEMB,3257,2326,5583
1211,BEMB,3471,2365,5835
1212,BEMB,3454,1961,5416
1213,BEMB,2895,2282,5177
1214,BEMB,3382,2065,5447
1215,BEMB,3632,2497,6129
1216,BEMB,3214,2320,5535
1217,BEMB,3587,1954,5542
1218,BEMB,3080,2270,5350
1219,BEMB,3217,1926,5143
1220,BEMB,2986,2032,5018
1221,BEMB,3433,2262,5696
1222,BEMB,3340,2375,5715
1223,BEMB,3471,2236,5707
1224,BEMB,3142,1915,5056
1225,BEMB,3525,2559,6084
1226,BEMB,3189,2342,5530
1227,BEMB,3120,1997,5117
1228,BEMB,3182,2338,5520
1229,BEMB,2609,2057,4665
1230,BEMB,3600,1850,5450
1231,BEMB,3352,2255,5607
1232,BEMB,3400,2223,5622
1233,BEMB,3119,2384,5503
1234,BEMB,3174,1723,4897
1235,BEMB,3082,2003,5085
1236,BEMB,3182,2177,5359
1237,BEMB,3116,2187,5303
1238,BEMB,3399,1944,5343
1239,BEMB,3309,2109,5418
1240,BEMB,2909,1546,4455
1241,BEMB,3012,2303,5315
1242,BEMB,3403,2547,5950
1243,BEMB,3153,2134,5288
1244,BEMB,2951,2238,5189
1245,BEMB,2905,1749,4654
1246,BEMB,3160,2286,5445
1247,BEMB,3198,1869,5067
1248,BEMB,3677,2204,5881
1249,BEMB,3550,2011,5560
1250,BEMB,2860,2397,5257
1251,BEMB,3464,2111,5574
1252,BEMB,3386,2135,5521
1253,BEMB,3528,2099,5626
1254,BEMB,3089,1892,4981
1255,BEMB,3599,2209,5808
1256,BEMB,3473,2497,5970
1257,BEMB,3562,2088,5650
1258,BEMB,3448,2288,5736
1259,BEMB,3225,2077,5302
1260,BEMB,2875,2286,5161
1261,BEMB,2848,2084,4931
1262,BEMB,2792,2716,5509
1263,BEMB,2891,1560,4451
1264,BEMB,2958,2253,5212
1265,BEMB,3048,2214,5263
1266,BEMB,3325,1820,5144
1267,BEMB,2964,2407,5372
1268,BEMB,3321,2092,5413
1269,BEMB,3469,2573,6042
1270,BEMB,3694,2473,6167
1271,BEMB,2827,2055,4883
1272,BEMB,2914,2004,4919
1273,BEMB,3124,2315,5439
1274,BEMB,3253,1820,5072
1275,BEMB,3452,2100,5552
1276,BEMB,3262,2177,5439
1277,BEMB,3630,1910,5540
1278,BEMB,3145,1927,5072
1279,BEMB,3149,2010,5158
1280,BEMB,3200,2013,5213
1281,BEMB,3148,1967,5115
1282,BEMB,3403,2241,5644
1283,BEMB,3385,2406,5792
1284,BEMB,2878,2436,5314
1285,BEMB,3212,2016,5228
1286,BEMB,2652,2404,5056
1287,BEMB,3256,1991,5247
1288,BEMB,3103,2145,5248
1289,BEMB,2810,1803,4612
1290,BEMB,3077,2362,5439
1291,BEMB,3267,2238,5506
1292,BEMB,3158,2149,5308
1293,BEMB,3612,2079,5691
1294,BEMB,3181,2518,5699
1295,BEMB,3028,2029,5057
1296,BEMB,3401,1888,5289
1297,BEMB,3426,2112,5538
1298,BEMB,3070,2586,5656
1299,BEMB,3290,1944,5234
1300,BEMB,2702,1936,4638
1301,BEMB,3027,2023,5050
1302,BEMB,3382,2056,5438
1303,BEMB,3118,2132,5250
1304,BEMB,3414,2358,5772
1305,BEMB,3207,2337,5544
1306,BEMB,3468,2054,5522
1307,BEMB,2747,1905,4651
1308,BEMB,3368,2237,5605
1309,BEMB,3038,2147,5184
1310,BEMB,3097,1939,5036
1311,BEMB,3304,1910,5214
1312,BEMB,2745,2361,5107
1313,BEMB,3100,2331,5431
1314,BEMB,3552,2303,5855
1315,BEMB,3009,2601,5610
1316,BEMB,3490,2495,5985
1317,BEMB,3589,2417,6006
1318,BEMB,2937,1912,4848
1319,BEMB,3513,2276,5789
1320,BEMB,3694,2219,5913
1321,BEMB,3237,2269,5506
1322,BEMB,3140,2401,5542
1323,BEMB,3343,2046,5389
1324,BEMB,3403,2306,5709
1325,BEMB,3498,2283,5780
1326,BEMB,3319,2240,5559
1327,BEMB,3118,1782,4901
1328,BEMB,3416,2111,5527
1329,BEMB,3460,1955,5415
1330,BEMB,3642,1959,5601
1331,BEMB,3261,1714,4975
1332,BEMB,3152,2276,5428
1333,BEMB,3355,1961,5316
1334,BEMB,3385,1942,5327
1335,BEMB,3023,2325,5348
1336,BEMB,3250,2165,5415
1337,BEMB,3373,2268,5641
1338,BEMB,3240,2151,5392
1339,BEMB,3369,2033,5402
1340,BEMB,3067,2407,5474
1341,BEMB,2767,1960,4727
1342,BEMB,3704,2395,6099
1343,BEMB,3460,2251,5711
1344,BEMB,3361,1926,5287
1345,BEMB,3268,2458,5726
1346,BEMB,3297,1846,5143
1347,BEMB,3154,2665,5819
1348,BEMB,3199,2161,5360
1349,BEMB,3237,2259,5496
1350,BEMB,3194,1909,5102
1351,BEMB,2941,2202,5143
1352,BEMB,3470,2065,5534
1353,BEMB,2901,2079,4980
1354,BEMB,3100,2001,5101
1355,BEMB,3267,2670,5937
1356,BEMB,3191,2534,5724
1357,BEMB,3770,2481,6251
1358,BEMB,3262,1921,5183
1359,BEMB,3376,1801,5177
1360,BEMB,3489,2189,5679
1361,BEMB,3424,2096,5520
1362,BEMB,3216,2221,5437
1363,BEMB,3433,2489,5922
1364,BEMB,2977,2244,5221
1365,BEMB,3489,2776,6265
1366,BEMB,3161,2552,5713
1367,BEMB,3199,1580,4779
1368,BEMB,3460,2253,5713
1369,BEMB,3145,1916,5060
1370,BEMB,3318,2132,5450
1371,BEMB,3355,2282,5637
1372,BEMB,3024,2360,5383
1373,BEMB,2940,2735,5676
1374,BEMB,3672,2332,6004
1375,BEMB,2990,1697,4688
1376,BEMB,2979,2145,5125
1377,BEMB,3484,2001,5485
1378,BEMB,3410,2093,5503
1379,BEMB,3581,2368,5949
1380,BEMB,2859,1908,4766
1381,BEMB,3053,2268,5322
1382,BEMB,3082,2532,5614
1383,BEMB,3279,2500,5779
1384,BEMB,3208,2263,5470
1385,BEMB,3369,2195,5564
1386,BEMB,3181,1672,4852
1387,BEMB,3287,1924,5212
1388,BEMB,3729,2055,5784
1389,BEMB,3385,1903,5288
1390,BEMB,2941,2530,5471
1391,BEMB,3028,2224,5252
1392,BEMB,3167,2070,5237
1393,BEMB,3503,2233,5735
1394,BEMB,3371,2601,5973
1395,BEMB,3301,1819,5120
1396,BEMB,3231,2223,5454
1397,BEMB,3295,2345,5641
1398,BEMB,3358,2475,5833
1399,BEMB,2973,2219,5192
1400,BEMB,3069,2277,5346
1401,BEMB,3598,2223,5821
1402,BEMB,2859,2092,4951
1403,BEMB,3183,1952,5136
1404,BEMB,2972,2506,5478
1405,BEMB,3289,1873,5162
1406,BEMB,3483,1986,5469
1407,BEMB,3550,2324,5874
1408,BEMB,3074,2112,5186
1409,BEMB,3501,2167,5669
1410,BEMB,3172,2034,5206
1411,BEMB,3493,1903,5396
1412,BEMB,3655,2238,5893
1413,BEMB,3544,2046,5589
1414,BEMB,3202,2335,5537
1415,BEMB,3338,2281,5619
1416,BEMB,2786,2670,5456
1417,BEMB,3314,2071,5385
1418,BEMB,3334,1985,5318
1419,BEMB,3692,1845,5537
1420,BEMB,3455,2157,5612
1421,BEMB,3301,2076,5377
1422,BEMB,2904,1773,4677
1423,BEMB,2894,2224,5118
1424,BEMB,3156,1889,5046
1425,BEMB,3230,1812,5042
1426,BEMB,3389,2237,5626
1427,BEMB,3561,2384,5946
1428,BEMB,3548,1757,5305
1429,BEMB,3011,2111,5122
1430,BEMB,2751,2070,4821
1431,BEMB,3319,2326,5645
1432,BEMB,3220,2207,5427
1433,BEMB,3578,1732,5310
1434,BEMB,3271,2083,5354
1435,BEMB,3225,2022,5248
1436,BEMB,3172,2538,5710
1437,BEMB,3016,2167,5183
1438,BEMB,3118,1958,5076
1439,BEMB,3547,2174,5721
1440,BEMB,3162,2501,5664
1441,BEMB,3305,2167,5471
1442,BEMB,3112,2039,5151
1443,BEMB,3554,2498,6052
1444,BEMB,3290,2242,5533
1445,BEMB,3391,2108,5499
1446,BEMB,2919,2365,5285
1447,BEMB,3119,2385,5504
1448,BEMB,2907,2231,5139
1449,BEMB,2691,2219,4910
1450,BEMB,2877,2168,5045
1451,BEMB,3408,2161,5568
1452,BEMB,2925,1866,4791
1453,BEMB,3227,2292,5519
1454,BEMB,3152,2126,5278
1455,BEMB,3444,2339,5783
1456,BEMB,3743,1987,5730
1457,BEMB,3223,2529,5752
1458,BEMB,3204,1880,5084
1459,BEMB,3475,2275,5750
1460,BEMB,3081,1674,4755
1461,BEMB,3239,1831,5070
1462,BEMB,3032,1904,4936
1463,BEMB,3461,1933,5394
1464,BEMB,3445,2350,5795
1465,BEMB,3137,1794,4932
1466,BEMB,3214,2157,5371
1467,BEMB,3056,2098,5153
1468,BEMB,3206,2514,5721
1469,BEMB,3583,2209,5792
1470,BEMB,2952,2373,5325
1471,BEMB,3336,2321,5657
1472,BEMB,3218,1938,5156
1473,BEMB,3649,2112,5761
1474,BEMB,3492,2709,6202
1475,BEMB,3072,1787,4859
1476,BEMB,3420,2085,5505
1477,BEMB,3452,1807,5260
1478,BEMB,3589,2088,5677
1479,BEMB,3062,2198,5260
1480,BEMB,3192,2105,5297
1481,BEMB,3047,2274,5321
1482,BEMB,3447,2108,5555
1483,BEMB,3023,2309,5332
1484,BEMB,2980,1688,4669
1485,BEMB,3378,1632,5010
1486,BEMB,3282,1653,4934
1487,BEMB,3031,2263,5294
1488,BEMB,3244,1877,5121
1489,BEMB,3217,2077,5294
1490,BEMB,3205,1730,4935
1491,BEMB,3154,1830,4984
1492,BEMB,3034,2469,5503
1493,BEMB,3684,2464,6148
1494,BEMB,3208,1971,5179
1495,BEMB,3194,2194,5388
1496,BEMB,3000,1832,4833
1497,BEMB,3623,2425,6048
1498,BEMB,3326,2627,5953
1499,BEMB,2928,2425,5354
1500,BEMB,2958,1826,4783
1501,BEMB,3674,2290,5964
1502,BEMB,3016,2220,5236
1503,BEMB,3751,2053,5804
1504,BEMB,3066,2065,5132
1505,BEMB,3533,2313,5846
1506,BEMB,3480,2051,5530
1507,BEMB,3582,1860,5442
1508,BEMB,3559,2298,5857
1509,BEMB,2975,1895,4870
1510,BEMB,2414,1952,4366
1511,BEMB,2892,2141,5033
1512,BEMB,3484,2313,5797
1513,BEMB,2976,2239,5215
1514,BEMB,3240,2015,5255
1515,BEMB,3076,2163,5239
1516,BEMB,3402,1961,5363
1517,BEMB,2660,2012,4672
1518,BEMB,3387,1902,5289
1519,BEMB,3158,2173,5331
1520,BEMB,3576,2128,5704
1521,BEMB,3249,2168,5417
1522,BEMB,3023,2088,5111
1523,BEMB,3110,1979,5089
1524,BEMB,3029,2125,5154
1525,BEMB,2675,1912,4587
1526,BEMB,3335,2150,5485
1527,BEMB,3548,2255,5804
1528,BEMB,3076,2274,5350
1529,BEMB,3059,2547,5605
1530,BEMB,3039,1797,4836
1531,BEMB,3444,2130,5574
1532,BEMB,3350,2012,5362
1533,BEMB,3456,2075,5531
1534,BEMB,3310,1759,5070
1535,BEMB,3282,1894,5177
1536,BEMB,3185,2253,5438
1537,BEMB,3310,2436,5747
1538,BEMB,3128,2125,5254
1539,BEMB,3387,2312,5699
1540,BEMB,3716,1917,5633
1541,BEMB,3021,1874,4895
1542,BEMB,3236,2190,5426
1543,BEMB,2727,2001,4728
1544,BEMB,3782,2158,5941
1545,BEMB,3190,1835,5025
1546,BEMB,3525,2015,5541
1547,BEMB,3601,2069,5670
1548,BEMB,3286,2339,5625
1549,BEMB,3128,2208,5335
1550,BEMB,3319,2033,5351
1551,BEMB,2904,2465,5369
1552,BEMB,3011,1915,4925
1553,BEMB,3173,2064,5237
1554,BEMB,3291,2335,5626
1555,BEMB,3376,1882,5258
1556,BEMB,2780,1840,4619
1557,BEMB,3041,2262,5303
1558,BEMB,3023,2382,5405
1559,BEMB,3404,2346,5750
1560,BEMB,3109,2017,5125
1561,BEMB,3412,1925,5337
1562,BEMB,3320,1830,5150
1563,BEMB,3247,1841,5088
1564,BEMB,3579,2131,5710
1565,BEMB,2990,1864,4853
1566,BEMB,3325,1641,4966
1567,BEMB,3471,2327,5798
1568,BEMB,2985,2301,5286
1569,BEMB,3240,1857,5097
1570,BEMB,3251,2037,5289
1571,BEMB,3092,2469,5561
1572,BEMB,3059,2258,5317
1573,BEMB,3064,1989,5053
1574,BEMB,3332,2192,5525
1575,BEMB,3037,2098,5135
1576,BEMB,3807,2049,5856
1577,BEMB,3430,2092,5522
1578,BEMB,2994,2257,5250
1579,BEMB,3440,2112,5552
1580,BEMB,3415,1879,5294
1581,BEMB,3254,2511,5765
1582,BEMB,2933,2163,5096
1583,BEMB,3911,2343,6253
1584,BEMB,3322,2117,5439
1585,BEMB,3747,2078,5825
1586,BEMB,3397,2212,5609
1587,BEMB,3035,2059,5093
1588,BEMB,3183,2069,5252
1589,BEMB,3424,2364,5789
1590,BEMB,3056,2107,5163
1591,BEMB,3029,1892,4921
1592,BEMB,3779,2552,6331
1593,BEMB,3116,2531,5646
1594,BEMB,3220,1774,4995
1595,BEMB,3410,2559,5969
1596,BEMB,3227,2359,5586
1597,BEMB,2894,1985,4879
1598,BEMB,3062,2626,5689
1599,BEMB,3408,2377,5785
1600,BEMB,3682,1928,5610
1601,BEMB,2966,1855,4822
1602,BEMB,3135,2025,5160
1603,BEMB,3464,2281,5745
1604,BEMB,3161,2354,5515
1605,BEMB,3337,1809,5146
1606,BEMB,3287,1804,5091
1607,BEMB,3226,2080,5306
1608,BEMB,3238,1408,4646
1609,BEMB,2880,2629,5509
1610,BEMB,3251,1990,5241
1611,BEMB,3191,2071,5262
1612,BEMB,3405,2116,5521
1613,BEMB,3063,2279,5341
1614,BEMB,2935,2006,4941
1615,BEMB,3387,1989,5376
1616,BEMB,3352,2386,5738
1617,BEMB,3216,1833,5049
1618,BEMB,3444,1743,5187
1619,BEMB,3047,2244,5291
1620,BEMB,3123,2443,5566
1621,BEMB,3647,2379,6026
1622,BEMB,3505,2124,5629
1623,BEMB,3490,2474,5964
1624,BEMB,3215,2608,5823
1625,BEMB,3682,2088,5770
1626,BEMB,3112,2288,5401
1627,BEMB,3037,2461,5498
1628,BEMB,3288,1902,5189
1629,BEMB,3387,1874,5261
1630,BEMB,3311,2385,5695
1631,BEMB,3269,1847,5115
1632,BEMB,3126,2134,5260
1633,BEMB,3844,1987,5831
1634,BEMB,2976,2133,5109
1635,BEMB,2909,1959,4868
1636,BEMB,3034,2212,5246
1637,BEMB,3098,2069,5167
1638,BEMB,3384,2119,5503
1639,BEMB,3089,2183,5272
1640,BEMB,3770,1964,5734
1641,BEMB,2895,2200,5094
1642,BEMB,3515,2112,5627
1643,BEMB,3630,2445,6076
1644,BEMB,3193,2278,5472
1645,BEMB,3440,2013,5452
1646,BEMB,3234,2563,5798
1647,BEMB,3124,1783,4907
1648,BEMB,3233,2176,5409
1649,BEMB,3187,2048,5235
1650,BEMB,3554,2109,5663
1651,BEMB,3211,2304,5515
1652,BEMB,3309,1945,5255
1653,BEMB,3218,2179,5398
1654,BEMB,3471,2255,5727
1655,BEMB,3280,2162,5442
1656,BEMB,3401,2462,5862
1657,BEMB,3430,2120,5550
1658,BEMB,3259,2194,5453
1659,BEMB,3192,2295,5487
1660,BEMB,3003,2321,5324
1661,BEMB,2871,2108,4979
1662,BEMB,3033,2212,5245
1663,BEMB,2989,1979,4968
1664,BEMB,3350,2129,5479
1665,BEMB,3385,2177,5562
1666,BEMB,3274,2404,5677
1667,BEMB,3744,2206,5950
1668,BEMB,3257,2446,5704
1669,BEMB,3226,1910,5136
1670,BEMB,3223,2099,5322
1671,BEMB,3328,2747,6075
1672,BEMB,2827,2461,5288
1673,BEMB,3307,2286,5593
1674,BEMB,3473,2147,5620
1675,BEMB,3289,1933,5221
1676,BEMB,3193,2533,5726
1677,BEMB,3375,2256,5631
1678,BEMB,3353,2340,5693
1679,BEMB,3086,1835,4921
1680,BEMB,3060,2048,5107
1681,BEMB,3244,2441,5684
1682,BEMB,3010,2141,5151
1683,BEMB,3187,1863,5050
1684,BEMB,3629,2374,6003
1685,BEMB,2841,1846,4687
1686,BEMB,3376,2045,5422
1687,BEMB,3222,1965,5187
1688,BEMB,2836,2054,4890
1689,BEMB,3094,2003,5098
1690,BEMB,3704,2270,5974
1691,BEMB,2832,2218,5051
1692,BEMB,3070,2427,5497
1693,BEMB,3407,2294,5701
1694,BEMB,2820,1984,4804
1695,BEMB,3011,2586,5597
1696,BEMB,3174,2265,5439
1697,BEMB,3163,1838,5001
1698,BEMB,3385,2183,5568
1699,BEMB,3140,2062,5203
1700,BEMB,3534,2148,5681
1701,BEMB,3028,2685,5713
1702,BEMB,3301,2148,5449
1703,BEMB,3346,1799,5146
1704,BEMB,2900,1882,4782
