id,Tipus,tp,tb,tt
875,BEBB,3566,1495,5061
876,BEBB,3397,1638,5036
877,BEBB,3106,1739,4845
878,BEBB,3000,1127,4127
879,BEBB,3079,1800,4879
880,BEBB,3195,1530,4725
881,BEBB,3151,1106,4258
882,BEBB,3516,1683,5199
883,BEBB,2885,1186,4070
884,BEBB,3680,899,4579
885,BEBB,3251,1435,4685
886,BEBB,3177,1258,4435
887,BEBB,3058,1966,5024
888,BEBB,3068,1202,4271
889,BEBB,3126,1248,4374
890,BEBB,3012,1108,4120
891,BEBB,2739,1964,4702
892,BEBB,3412,1469,4881
893,BEBB,3177,1195,4372
894,BEBB,3070,1150,4220
895,BEBB,3641,1400,5041
896,BEBB,3171,1367,4538
897,BEBB,2887,1215,4102
898,BEBB,2951,1640,4591
899,BEBB,3645,1803,5448
900,BEBB,3650,1717,5368
901,BEBB,2866,1714,4580
902,BEBB,3444,1396,4839
903,BEBB,3711,1361,5072
904,BEBB,3101,1529,4630
905,BEBB,3138,1236,4374
906,BEBB,3146,1388,4534
907,BEBB,3217,1603,4820
908,BEBB,3046,640,3686
909,BEBB,2773,1978,4752
910,BEBB,3145,1405,4550
911,BEBB,2961,1320,4281
912,BEBB,3228,1640,4868
913,BEBB,3326,1571,4897
914,BEBB,3293,1136,4429
915,BEBB,3408,1326,4734
916,BEBB,3302,2003,5305
917,BEBB,3027,1377,4404
918,BEBB,3474,1316,4791
919,BEBB,3526,1662,5188
920,BEBB,3480,1545,5025
921,BEBB,3276,1063,4339
922,BEBB,3053,1226,4279
923,BEBB,3117,1104,4222
924,BEBB,2972,1278,4250
925,BEBB,3359,934,4293
926,BEBB,2972,1554,4526
927,BEBB,3818,984,4803
928,BEBB,3368,1849,5217
929,BEBB,3196,1560,4756
930,BEBB,3085,1359,4444
931,BEBB,3212,1596,4808
932,BEBB,3545,1819,5365
933,BEBB,3182,1338,4520
934,BEBB,3077,1638,4715
935,BEBB,2921,1479,4400
936,BEBB,3227,1520,4746
937,BEBB,3164,1300,4463
938,BEBB,2956,1603,4559
939,BEBB,3434,1537,4971
940,BEBB,3861,1676,5537
941,BEBB,3338,1310,4648
942,BEBB,3343,1023,4366
943,BEBB,2903,906,3809
944,BEBB,3800,1508,5308
945,BEBB,3272,1502,4774
946,BEBB,3032,1519,4550
947,BEBB,3252,988,4240
948,BEBB,2712,1147,3859
949,BEBB,3260,1887,5147
950,BEBB,3065,1364,4429
951,BEBB,3239,1760,4999
952,BEBB,3167,1806,4973
953,BEBB,3102,1621,4723
954,BEBB,3263,1517,4780
955,BEBB,3295,1632,4927
956,BEBB,3094,1409,4503
957,BEBB,3432,1730,5162
958,BEBB,2713,1597,4310
959,BEBB,3226,1297,4523
960,BEBB,3569,1323,4892
961,BEBB,3529,1338,4867
962,BEBB,2808,1701,4509
963,BEBB,3181,1676,4857
964,BEBB,3197,1260,4457
965,BEBB,3032,1499,4531
966,BEBB,3107,1289,4396
967,BEBB,3217,1330,4547
968,BEBB,3070,1261,4331
969,BEBB,2967,1639,4606
970,BEBB,3196,1694,4891
971,BEBB,3148,1821,4969
972,BEBB,2891,1460,4351
973,BEBB,3361,1255,4616
974,BEBB,3230,1192,4422
975,BEBB,3591,1668,5259
976,BEBB,3178,1670,4848
977,BEBB,3961,1023,4984
978,BEBB,2937,1551,4488
979,BEBB,3202,1440,4642
980,BEBB,3188,1720,4907
981,BEBB,2733,1817,4549
982,BEBB,3013,1164,4177
983,BEBB,3147,1313,4460
984,BEBB,3080,1695,4775
985,BEBB,3338,1527,4865
986,BEBB,2759,1601,4360
987,BEBB,2825,1688,4512
988,BEBB,3029,1336,4365
989,BEBB,3088,1229,4317
990,BEBB,3356,1113,4469
991,BEBB,3466,1482,4948
992,BEBB,3429,1210,4639
993,BEBB,3090,1261,4351
994,BEBB,3112,1770,4882
995,BEBB,3577,1280,4857
996,BEBB,3401,1586,4987
997,BEBB,3280,1579,4859
998,BEBB,3127,1503,4630
999,BEBB,3466,1518,4983
1000,BEBB,3414,1511,4925
1001,BEMB,3197,2485,5682
1002,BEMB,3587,2037,5624
1003,BEMB,3398,2106,5504
1004,BEMB,3415,2407,5821
1005,BEMB,3368,2151,5520
1006,BEMB,2945,2568,5513
1007,BEMB,3370,2278,5649
1008,BEMB,3574,2411,5985
1009,BEMB,3642,2154,5796
1010,BEMB,2902,2568,5469
1011,BEMB,3347,2049,5397
1012,BEMB,3516,2633,6149
1013,BEMB,3311,2509,5820
1014,BEMB,3137,2192,5329
1015,BEMB,3409,2393,5802
1016,BEMB,3375,1709,5084
1017,BEMB,3240,2310,5551
1018,BEMB,3017,2458,5475
1019,BEMB,2908,2173,5081
1020,BEMB,3589,1711,5300
1021,BEMB,3312,2344,5656
1022,BEMB,3564,2067,5631
1023,BEMB,2988,2019,5007
1024,BEMB,2890,2193,5083
1025,BEMB,3370,2170,5541
1026,BEMB,3438,2335,5773
1027,BEMB,3571,2229,5800
1028,BEMB,2982,2179,5161
1029,BEMB,3279,2175,5454
1030,BEMB,3700,1928,5628
1031,BEMB,3174,2098,5272
1032,BEMB,3012,2312,5324
1033,BEMB,3081,1910,4991
1034,BEMB,2893,2100,4993
1035,BEMB,3215,1804,5020
1036,BEMB,3497,2142,5639
1037,BEMB,3157,2588,5745
1038,BEMB,3107,2198,5304
1039,BEMB,3468,2094,5562
1040,BEMB,3163,2061,5225
1041,BEMB,2879,2245,5124
1042,BEMB,3399,2203,5602
1043,BEMB,2985,2064,5050
1044,BEMB,3147,1972,5119
1045,BEMB,3497,2222,5719
1046,BEMB,3097,1993,5090
1047,BEMB,3228,2613,5841
1048,BEMB,3296,1510,4805
1049,BEMB,3293,2101,5393
1050,BEMB,3048,2086,5134
1051,BEMB,2956,2408,5364
1052,BEMB,3276,2330,5607
1053,BEMB,3235,1929,5163
1054,BEMB,3081,2004,5085
1055,BEMB,2936,2444,5380
1056,BEMB,3275,2297,5572
1057,BEMB,3071,1940,5011
1058,BEMB,3433,1960,5392
1059,BEMB,3171,2386,5557
1060,BEMB,3600,1858,5458
1061,BEMB,3632,2359,5991
1062,BEMB,3333,2099,5432
1063,BEMB,2966,1909,4875
1064,BEMB,3457,1822,5279
1065,BEMB,3592,2447,6038
1066,BEMB,3200,2340,5540
1067,BEMB,3186,2451,5637
1068,BEMB,3136,2015,5151
1069,BEMB,3729,1947,5676
1070,BEMB,2841,2223,5064
1071,BEMB,3596,2111,5707
1072,BEMB,2993,1960,4953
1073,BEMB,2895,1982,4877
1074,BEMB,3196,2482,5679
1075,BEMB,3172,2356,5528
1076,BEMB,3239,1525,4764
1077,BEMB,3139,2207,5346
1078,BEMB,3053,2182,5235
1079,BEMB,3056,2037,5093
1080,BEMB,2822,2409,5231
1081,BEMB,3226,2487,5713
1082,BEMB,3009,2270,5279
1083,BEMB,3588,2653,6241
1084,BEMB,3540,2189,5729
1085,BEMB,3481,2124,5604
1086,BEMB,3144,2400,5544
1087,BEMB,3380,2045,5424
1088,BEMB,2859,2179,5039
1089,BEMB,3055,2061,5116
1090,BEMB,3264,2189,5452
1091,BEMB,3693,1961,5654
1092,BEMB,3348,2565,5913
1093,BEMB,3503,1864,5367
1094,BEMB,3384,1757,5141
1095,BEMB,3658,2052,5710
1096,BEMB,3272,2109,5380
1097,BEMB,3416,1913,5329
1098,BEMB,2918,1828,4746
1099,BEMB,3354,2318,5673
1100,BEMB,3209,2227,5436
1101,BEMB,3121,1719,4840
1102,BEMB,2730,2478,5208
1103,BEMB,3094,2064,5158
1104,BEMB,3164,1736,4900
1105,BEMB,3059,2171,5230
1106,BEMB,3531,2160,5691
1107,BEMB,3023,1827,4849
1108,BEMB,3043,2613,5656
1109,BEMB,3230,1924,5154
1110,BEMB,2993,2163,5156
1111,BEMB,3084,2421,5505
1112,BEMB,2765,2233,4999
1113,BEMB,2888,2197,5085
1114,BEMB,3493,2380,5873
1115,BEMB,2953,2171,5124
1116,BEMB,3070,2017,5087
1117,BEMB,2549,2383,4932
1118,BEMB,3246,2091,5336
1119,BEMB,3513,2738,6251
1120,BEMB,3217,1707,4923
1121,BEMB,3043,1867,4910
1122,BEMB,3198,2122,5320
1123,BEMB,2913,2235,5148
1124,BEMB,3480,2281,5760
1125,BEMB,3176,2119,5294
1126,BEMB,2733,2361,5093
1127,BEMB,3325,2268,5593
1128,BEMB,3404,2015,5419
1129,BEMB,3232,2235,5467
1130,BEMB,3313,2546,5859
1131,BEMB,3168,2105,5273
1132,BEMB,3809,2199,6009
1133,BEMB,3375,1801,5176
1134,BEMB,3186,2195,5381
1135,BEMB,2969,1930,4899
1136,BEMB,3411,1954,5364
1137,BEMB,3246,1789,5036
1138,BEMB,3120,1918,5037
1139,BEMB,3500,1803,5302
1140,BEMB,3487,1681,5168
1141,BEMB,3231,2069,5300
1142,BEMB,3504,1750,5254
1143,BEMB,3170,2152,5323
1144,BEMB,3208,2110,5318
1145,BEMB,2972,2347,5319
1146,BEMB,3390,2255,5645
1147,BEMB,3084,2477,5561
1148,BEMB,3372,1936,5308
1149,BEMB,3293,2507,5800
1150,BEMB,3325,2164,5489
1151,BEMB,3349,2122,5471
1152,BEMB,3319,1878,5198
1153,BEMB,2905,2188,5093
1154,BEMB,3005,2210,5215
1155,BEMB,3227,2221,5449
1156,BEMB,3321,2302,5623
1157,BEMB,3629,2560,6189
1158,BEMB,3135,2048,5184
1159,BEMB,2898,2302,5200
1160,BEMB,3035,2251,5286
1161,BEMB,3261,2200,5461
1162,BEMB,2995,1902,4897
1163,BEMB,3341,2152,5494
1164,BEMB,3418,1838,5256
1165,BEMB,2991,2074,5064
1166,BEMB,3179,2398,5576
1167,BEMB,2968,1681,4649
1168,BEMB,3373,2406,5779
1169,BEMB,3461,1890,5351
1170,BEMB,3465,1809,5274
1171,BEMB,3269,1908,5177
1172,BEMB,3135,2042,5177
1173,BEMB,2940,2302,5242
1174,BEMB,2884,2063,4946
1175,BEMB,3030,2161,5191
1176,BEMB,3263,2120,5383
1177,BEMB,3755,1816,5571
1178,BEMB,3131,2237,5368
1179,BEMB,3048,2515,5564
1180,BEMB,3438,2494,5932
1181,BEMB,3142,1829,4970
1182,BEMB,2917,2123,5040
1183,BEMB,3163,1866,5029
1184,BEMB,3494,1979,5474
1185,BEMB,3262,2420,5683
1186,BEMB,3402,2477,5879
1187,BEMB,3671,2302,5973
1188,BEMB,3246,2320,5566
1189,BEMB,3105,2139,5244
1190,BEMB,3567,2367,5934
1191,BEMB,3618,1788,5406
1192,BEMB,3426,1962,5388
1193,BEMB,3097,2360,5457
1194,BEMB,3591,2127,5717
1195,BEMB,3302,2233,5535
1196,BEMB,3617,2752,6370
1197,BEMB,2935,2678,5612
1198,BEMB,3574,2009,5582
1199,BEMB,3334,2608,5942
1200,BEMB,3416,1775,5191
1201,BEMB,3301,2534,5836
1202,BEMB,3350,2442,5791
1203,BEMB,3346,2393,5740
1204,BEMB,3519,2719,6238
1205,BEMB,3014,2336,5351
1206,BEMB,3346,1705,5051
1207,BEMB,3018,2312,5330
1208,BEMB,3492,1650,5143
1209,BEMB,3014,1981,4995
1210,BEMB,3103,2191,5294
1211,BEMB,2724,2122,4846
1212,BEMB,3332,2367,5700
1213,BEMB,3519,2000,5519
1214,BEMB,3280,2200,5480
1215,BEMB,3259,1875,5134
1216,BEMB,3502,2034,5536
1217,BEMB,3642,1706,5348
1218,BEMB,2995,2479,5473
1219,BEMB,3339,2226,5565
1220,BEMB,3359,2014,5373
1221,BEMB,3506,2600,6106
1222,BEMB,3290,2225,5516
1223,BEMB,3153,1931,5083
1224,BEMB,2845,2172,5017
1225,BEMB,3822,2669,6491
1226,BEMB,3409,2268,5676
1227,BEMB,3148,2180,5328
1228,BEMB,3282,2268,5550
1229,BEMB,2912,2160,5072
1230,BEMB,3195,2263,5458
1231,BEMB,3016,2147,5163
1232,BEMB,3278,2279,5557
1233,BEMB,3362,2154,5516
1234,BEMB,3247,2374,5621
1235,BEMB,2793,2164,4957
1236,BEMB,2947,2058,5004
1237,BEMB,3261,2033,5294
1238,BEMB,3295,1800,5095
1239,BEMB,3376,2081,5456
1240,BEMB,3721,2267,5988
1241,BEMB,3460,2296,5755
1242,BEMB,3324,2364,5689
1243,BEMB,2943,2000,4943
1244,BEMB,3337,2360,5696
1245,BEMB,3174,2072,5246
1246,BEMB,3705,2277,5982
1247,BEMB,3405,2140,5545
1248,BEMB,3018,2196,5214
1249,BEMB,2987,2212,5198
1250,BEMB,2970,2434,5404
1251,BEMB,2856,1985,4840
1252,BEMB,3179,1546,4725
1253,BEMB,3297,2157,5454
1254,BEMB,3188,2046,5235
1255,BEMB,3131,1952,5083
1256,BEMB,3524,1949,5473
1257,BEMB,3104,2200,5305
1258,BEMB,3524,2223,5747
1259,BEMB,2933,2199,5132
1260,BEMB,3209,1884,5093
1261,BEMB,3082,2000,5082
1262,BEMB,3006,2465,5472
1263,BEMB,3462,2202,5664
1264,BEMB,3176,2090,5265
1265,BEMB,2904,2167,5071
1266,BEMB,3400,2314,5715
1267,BEMB,2882,2134,5016
1268,BEMB,3585,2181,5767
1269,BEMB,3373,2442,5815
1270,BEMB,2775,2419,5195
1271,BEMB,3132,2077,5209
1272,BEMB,3233,2164,5397
1273,BEMB,3050,1916,4966
1274,BEMB,2824,1914,4739
1275,BEMB,3380,1453,4834
1276,BEMB,3290,2062,5352
1277,BEMB,2957,1900,4857
1278,BEMB,3388,2007,5394
1279,BEMB,3416,2095,5511
1280,BEMB,3461,1814,5275
1281,BEMB,3487,1936,5423
1282,BEMB,3404,2338,5742
1283,BEMB,3379,2317,5696
1284,BEMB,3537,1949,5485
1285,BEMB,3417,2419,5836
1286,BEMB,2903,1840,4743
1287,BEMB,3251,2044,5295
1288,BEMB,3267,2688,5955
1289,BEMB,3280,1999,5279
1290,BEMB,2943,2387,5331
1291,BEMB,3213,2090,5303
1292,BEMB,2814,2175,4989
1293,BEMB,3698,2088,5785
1294,BEMB,3049,2160,5209
1295,BEMB,3323,2564,5887
1296,BEMB,3181,2055,5236
1297,BEMB,2955,2379,5333
1298,BEMB,3403,2266,5670
1299,BEMB,2995,2098,5093
1300,BEMB,2979,2321,5300
1301,BEMB,3347,2418,5764
1302,BEMB,3238,1944,5182
1303,BEMB,3171,2406,5577
1304,BEMB,3314,2107,5421
1305,BEMB,3015,2197,5212
1306,BEMB,3275,2175,5450
1307,BEMB,3266,2636,5902
1308,BEMB,2862,2131,4992
1309,BEMB,3222,1811,5033
1310,BEMB,2973,2569,5541
1311,BEMB,3350,1672,5022
1312,BEMB,3021,2052,5073
1313,BEMB,3335,2022,5357
1314,BEMB,3423,2155,5578
1315,BEMB,3070,1878,4948
1316,BEMB,3354,2279,5633
1317,BEMB,3245,1900,5145
1318,BEMB,2971,1714,4685
1319,BEMB,3204,1923,5127
1320,BEMB,3623,2031,5653
1321,BEMB,3186,2050,5236
1322,BEMB,3465,2175,5640
1323,BEMB,3301,2276,5577
1324,BEMB,2949,2332,5280
1325,BEMB,3217,2057,5273
1326,BEMB,3236,2264,5500
1327,BEMB,3170,2037,5207
1328,BEMB,3311,2116,5426
1329,BEMB,2892,2403,5295
1330,BEMB,2717,1903,4620
1331,BEMB,3104,2301,5405
1332,BEMB,3113,2652,5765
1333,BEMB,3266,1809,5075
1334,BEMB,3152,2502,5653
1335,BEMB,3357,2019,5376
1336,BEMB,2807,2184,4991
1337,BEMB,3307,2143,5450
1338,BEMB,3303,2091,5393
1339,BEMB,3187,2223,5410
1340,BEMB,3422,2312,5734
1341,BEMB,3354,2181,5535
1342,BEMB,3174,2228,5402
1343,BEMB,3363,2058,5421
1344,BEMB,3244,2293,5537
1345,BEMB,3511,2016,5527
1346,BEMB,2981,2150,5131
1347,BEMB,3295,1889,5184
1348,BEMB,2942,1699,4641
1349,BEMB,3415,2520,5936
1350,BEMB,3342,2389,5731
1351,BEMB,2906,1768,4673
1352,BEMB,3739,2332,6070
1353,BEMB,3453,2042,5495
1354,BEMB,3081,2027,5107
1355,BEMB,3686,2509,6194
1356,BEMB,3688,2321,6010
1357,BEMB,3079,2162,5241
1358,BEMB,3044,2323,5367
1359,BEMB,2882,2419,5300
1360,BEMB,3255,2111,5367
1361,BEMB,3515,2214,5729
1362,BEMB,3091,2176,5267
1363,BEMB,3426,2229,5655
1364,BEMB,3277,2003,5279
1365,BEMB,3494,2440,5934
1366,BEMB,3134,2507,5641
1367,BEMB,2872,1529,4402
1368,BEMB,3285,2088,5373
1369,BEMB,2980,2109,5089
1370,BEMB,3259,1674,4933
1371,BEMB,3545,2459,6005
1372,BEMB,2918,1863,4780
1373,BEMB,3531,2425,5956
1374,BEMB,2650,1624,4275
1375,BEMB,3482,1887,5368
1376,BEMB,3138,2244,5382
1377,BEMB,3475,2693,6168
1378,BEMB,3257,1999,5256
1379,BEMB,3700,2371,6072
1380,BEMB,3416,2547,5963
1381,BEMB,3295,2395,5690
1382,BEMB,3324,2174,5498
1383,BEMB,3184,2429,5613
1384,BEMB,3055,2480,5535
1385,BEMB,3675,1706,5381
1386,BEMB,3362,2530,5892
1387,BEMB,3308,2319,5627
1388,BEMB,3007,2367,5374
1389,BEMB,3411,2207,5618
1390,BEMB,2869,2173,5041
1391,BEMB,3712,1806,5517
1392,BEMB,3500,2165,5665
1393,BEMB,3339,2138,5477
1394,BEMB,3464,2099,5563
1395,BEMB,3182,2196,5379
1396,BEMB,3035,1865,4900
1397,BEMB,3141,2201,5342
1398,BEMB,3188,1853,5041
1399,BEMB,3462,2377,5838
1400,BEMB,3327,2085,5412
1401,BEMB,3457,2272,5729
1402,BEMB,3217,1914,5131
1403,BEMB,3136,2040,5176
1404,BEMB,3118,2360,5478
1405,BEMB,2540,1920,4460
1406,BEMB,3247,2030,5278
1407,BEMB,3343,2307,5650
1408,BEMB,2845,2079,4924
1409,BEMB,2950,1760,4709
1410,BEMB,3022,2220,5242
1411,BEMB,3171,2439,5611
1412,BEMB,3190,1726,4916
1413,BEMB,3703,2016,5719
1414,BEMB,3291,2174,5465
1415,BEMB,3152,2601,5752
1416,BEMB,3405,2252,5658
1417,BEMB,3106,2136,5242
1418,BEMB,2666,1775,4441
1419,BEMB,3260,2445,5705
1420,BEMB,3160,2421,5581
1421,BEMB,3145,2234,5379
1422,BEMB,3398,2238,5637
1423,BEMB,2964,2012,4976
1424,BEMB,3060,2432,5492
1425,BEMB,2920,2259,5178
1426,BEMB,3122,1945,5067
1427,BEMB,3351,2394,5745
1428,BEMB,2720,1999,4719
1429,BEMB,3411,2209,5620
1430,BEMB,3280,2169,5449
1431,BEMB,3060,2035,5094
1432,BEMB,3396,2040,5435
1433,BEMB,3390,1968,5358
1434,BEMB,3417,1594,5011
1435,BEMB,3110,2049,5158
1436,BEMB,3201,2087,5288
1437,BEMB,3685,1798,5483
1438,BEMB,3191,2157,5348
1439,BEMB,3478,2205,5682
1440,BEMB,3522,2057,5579
1441,BEMB,3379,1785,5164
1442,BEMB,3340,1915,5255
1443,BEMB,2941,2554,5495
1444,BEMB,3309,2456,5765
1445,BEMB,3265,2565,5830
1446,BEMB,3602,2660,6261
1447,BEMB,3296,2165,5462
1448,BEMB,3520,2569,6089
1449,BEMB,2828,2162,4990
1450,BEMB,3388,2555,5943
1451,BEMB,3275,2074,5348
1452,BEMB,3107,2184,5292
1453,BEMB,3384,1788,5172
1454,BEMB,3144,2218,5361
1455,BEMB,3318,2482,5801
1456,BEMB,3246,2542,5787
1457,BEMB,3553,2286,5838
1458,BEMB,3243,2169,5412
1459,BEMB,3569,1924,5492
1460,BEMB,3452,1910,5362
1461,BEMB,3208,2056,5264
1462,BEMB,2860,2210,5070
1463,BEMB,3014,1834,4848
1464,BEMB,3497,2092,5589
1465,BEMB,3866,1925,5791
1466,BEMB,2869,2113,4983
1467,BEMB,3556,1813,5369
1468,BEMB,3301,2044,5345
1469,BEMB,3179,1889,5067
1470,BEMB,3151,2119,5271
1471,BEMB,3182,2040,5222
1472,BEMB,3087,2440,5527
1473,BEMB,2818,1993,4811
1474,BEMB,2909,2216,5125
1475,BEMB,3041,2424,5464
1476,BEMB,2923,2115,5037
1477,BEMB,3621,2264,5885
1478,BEMB,2829,2263,5092
1479,BEMB,2889,2615,5504
1480,BEMB,2640,2933,5572
1481,BEMB,3214,2451,5665
1482,BEMB,3341,2138,5479
1483,BEMB,3349,1896,5246
1484,BEMB,2996,2462,5458
1485,BEMB,3498,2240,5738
1486,BEMB,3005,2106,5111
1487,BEMB,3977,2445,6421
1488,BEMB,3220,2494,5715
1489,BEMB,3254,2097,5352
1490,BEMB,3397,2162,5559
1491,BEMB,3352,2350,5702
1492,BEMB,3217,2512,5729
1493,BEMB,2980,2607,5588
1494,BEMB,2988,1811,4799
1495,BEMB,3511,1877,5387
1496,BEMB,3265,2140,5405
1497,BEMB,3171,1965,5136
1498,BEMB,2785,1689,4474
1499,BEMB,3114,1965,5079
1500,BEMB,3330,2112,5441
1501,BEMB,3133,2381,5514
1502,BEMB,3161,2535,5696
1503,BEMB,3118,2247,5365
1504,BEMB,3675,1778,5453
1505,BEMB,3110,1902,5012
1506,BEMB,3014,1999,5013
1507,BEMB,2668,2002,4670
1508,BEMB,3233,2379,5612
1509,BEMB,3304,2446,5750
1510,BEMB,3614,2220,5834
1511,BEMB,2881,2450,5331
1512,BEMB,2761,1932,4693
1513,BEMB,2877,2360,5237
1514,BEMB,3079,2388,5467
1515,BEMB,3021,2496,5517
1516,BEMB,3305,2032,5336
1517,BEMB,3114,2098,5212
1518,BEMB,3766,1927,5693
1519,BEMB,3249,2101,5350
1520,BEMB,3481,2102,5583
1521,BEMB,3360,2406,5766
1522,BEMB,3125,2478,5603
1523,BEMB,3073,1748,4821
1524,BEMB,3419,2397,5816
1525,BEMB,3295,2261,5556
1526,BEMB,3318,2705,6023
1527,BEMB,3497,1780,5277
1528,BEMB,3157,2104,5261
1529,BEMB,3537,2043,5580
1530,BEMB,3057,2316,5372
1531,BEMB,2997,2177,5174
1532,BEMB,2958,2017,4975
1533,BEMB,3014,2119,5133
1534,BEMB,3429,1867,5295
1535,BEMB,2927,2226,5153
1536,BEMB,3377,2040,5417
1537,BEMB,3291,2240,5531
1538,BEMB,3245,2302,5548
1539,BEMB,3466,2118,5584
1540,BEMB,3307,1524,4831
1541,BEMB,3453,2179,5632
1542,BEMB,3018,2247,5266
1543,BEMB,2993,2237,5231
1544,BEMB,2823,2202,5025
1545,BEMB,3372,2439,5811
1546,BEMB,3104,2563,5667
1547,BEMB,3100,2089,5189
1548,BEMB,3167,2429,5597
1549,BEMB,3451,2712,6163
1550,BEMB,3396,2223,5619
1551,BEMB,3389,2264,5653
1552,BEMB,3274,2213,5487
1553,BEMB,3750,2206,5956
1554,BEMB,3304,1815,5120
1555,BEMB,3190,2552,5741
1556,BEMB,3179,2113,5292
1557,BEMB,3338,1859,5197
1558,BEMB,3502,2249,5751
1559,BEMB,3499,2116,5615
1560,BEMB,3395,1882,5277
1561,BEMB,3434,2232,5666
1562,BEMB,2867,2384,5252
1563,BEMB,2934,2031,4966
1564,BEMB,3340,1890,5230
1565,BEMB,3332,2066,5398
1566,BEMB,3686,2020,5706
1567,BEMB,2945,2173,5118
1568,BEMB,3284,2160,5444
1569,BEMB,2988,1916,4903
1570,BEMB,3347,2332,5679
1571,BEMB,2957,2421,5378
1572,BEMB,3467,1925,5392
1573,BEMB,3079,1891,4970
1574,BEMB,2932,2154,5085
1575,BEMB,3546,2177,5724
1576,BEMB,3021,1947,4968
1577,BEMB,3223,1957,5180
1578,BEMB,3747,2162,5909
1579,BEMB,3478,2320,5797
1580,BEMB,3224,1917,5141
1581,BEMB,3307,2519,5826
1582,BEMB,3785,2118,5904
1583,BEMB,3270,1685,4956
1584,BEMB,3439,2218,5657
1585,BEMB,3110,2188,5298
1586,BEMB,2765,2292,5057
1587,BEMB,3619,1894,5513
1588,BEMB,3197,2011,5208
1589,BEMB,3369,2278,5647
1590,BEMB,3520,2042,5562
1591,BEMB,3116,1914,5029
1592,BEMB,3468,2205,5673
1593,BEMB,3101,2050,5151
1594,BEMB,2980,2009,4989
1595,BEMB,2867,2056,4923
1596,BEMB,3307,1971,5278
1597,BEMB,3071,2264,5335
1598,BEMB,3046,1766,4812
1599,BEMB,3771,2636,6407
1600,BEMB,3140,1872,5012
1601,BEMB,3505,1958,5463
1602,BEMB,3415,2021,5435
1603,BEMB,3350,2158,5508
1604,BEMB,3496,2033,5530
1605,BEMB,3691,2211,5902
1606,BEMB,3559,2714,6273
1607,BEMB,3658,1639,5297
1608,BEMB,2967,2136,5103
1609,BEMB,3668,2843,6511
1610,BEMB,2960,2398,5359
1611,BEMB,3278,2038,5316
1612,BEMB,2388,1635,4022
1613,BEMB,3485,2052,5537
1614,BEMB,3206,2092,5298
1615,BEMB,3394,2436,5831
1616,BEMB,3235,1885,5121
1617,BEMB,3558,2479,6037
1618,BEMB,3327,1892,5220
1619,BEMB,2997,2439,5436
1620,BEMB,3017,2145,5163
1621,BEMB,2787,2253,5040
1622,BEMB,3413,2022,5435
1623,BEMB,3121,2248,5369
1624,BEMB,2959,2190,5149
1625,BEMB,3681,2066,5747
1626,BEMB,3025,1901,4927
1627,BEMB,3211,2042,5253
1628,BEMB,3444,2145,5589
1629,BEMB,3375,2139,5514
1630,BEMB,3525,1985,5510
1631,BEMB,3091,2153,5243
1632,BEMB,3291,2598,5889
1633,BEMB,3350,2232,5583
1634,BEMB,3394,2105,5499
1635,BEMB,3148,2185,5333
1636,BEMB,3535,2082,5617
1637,BEMB,3261,2226,5487
1638,BEMB,3025,2168,5193
1639,BEMB,2939,2009,4948
1640,BEMB,3080,2628,5708
1641,BEMB,3393,2403,5796
1642,BEMB,3085,2161,5246
1643,BEMB,2928,1662,4589
1644,BEMB,2945,2749,5694
1645,BEMB,3165,2484,5649
1646,BEMB,3212,2063,5275
1647,BEMB,3561,2204,5765
1648,BEMB,3412,2073,5485
1649,BEMB,3374,2341,5716
1650,BEMB,3310,2010,5320
1651,BEMB,3579,2138,5717
1652,BEMB,3554,2257,5811
1653,BEMB,3456,1946,5402
1654,BEMB,3735,1985,5719
1655,BEMB,3661,2549,6210
1656,BEMB,3468,2000,5468
1657,BEMB,3234,1666,4899
1658,BEMB,3025,2240,5266
1659,BEMB,3269,1999,5268
1660,BEMB,2874,2240,5114
1661,BEMB,3150,1969,5119
1662,BEMB,3165,1957,5122
1663,BEMB,3029,2366,5394
1664,BEMB,3447,1693,5140
1665,BEMB,2995,2167,5162
1666,BEMB,3440,2228,5668
1667,BEMB,2828,2079,4907
1668,BEMB,3088,1883,4971
1669,BEMB,2978,1884,4862
1670,BEMB,3313,2135,5448
1671,BEMB,2745,2401,5146
1672,BEMB,3379,2047,5426
1673,BEMB,3398,2287,5685
1674,BEMB,3092,1758,4850
1675,BEMB,3078,2029,5107
1676,BEMB,3108,2388,5497
1677,BEMB,3304,2617,5921
1678,BEMB,3212,2717,5929
1679,BEMB,3084,2078,5162
1680,BEMB,3311,2038,5349
1681,BEMB,3376,2117,5493
1682,BEMB,2953,2597,5551
1683,BEMB,3135,2121,5256
1684,BEMB,3105,1844,4949
1685,BEMB,3876,2090,5966
1686,BEMB,2983,2229,5212
1687,BEMB,3109,2419,5528
1688,BEMB,3352,2256,5607
1689,BEMB,3249,2304,5554
1690,BEMB,3293,2623,5916
1691,BEMB,3482,2085,5568
1692,BEMB,3191,2280,5471
1693,BEMB,3067,1901,4968
1694,BEMB,3003,2154,5156
1695,BEMB,3217,2327,5544
1696,BEMB,3332,1971,5303
1697,BEMB,3192,2252,5444
1698,BEMB,3195,2283,5478
1699,BEMB,3099,2054,5153
1700,BEMB,3670,2218,5888
1701,BEMB,3197,2159,5356
1702,BEMB,2910,2045,4954
1703,BEMB,3480,2355,5834
1704,BEMB,3141,2372,5513
