id,Tipus,tp,tb,tt
876,BEBB,2864,1059,3923
877,BEBB,2771,1480,4251
878,BEBB,3125,1228,4353
879,BEBB,2944,1386,4330
880,BEBB,3315,1996,5311
881,BEBB,2953,1050,4003
882,BEBB,2900,1311,4211
883,BEBB,2610,1347,3956
884,BEBB,3278,1441,4720
885,BEBB,3548,1261,4809
886,BEBB,3270,1267,4537
887,BEBB,3051,1270,4321
888,BEBB,3305,1524,4829
889,BEBB,3199,1583,4783
890,BEBB,3622,1761,5383
891,BEBB,3449,942,4391
892,BEBB,3057,1689,4746
893,BEBB,2892,1523,4415
894,BEBB,3248,1589,4837
895,BEBB,3277,795,4071
896,BEBB,3355,1457,4812
897,BEBB,3049,1252,4301
898,BEBB,3158,958,4116
899,BEBB,3320,1164,4484
900,BEBB,2999,1142,4142
901,BEBB,2916,1568,4484
902,BEBB,3555,1602,5156
903,BEBB,3229,1516,4745
904,BEBB,3712,2074,5786
905,BEBB,2824,1468,4292
906,BEBB,3726,1667,5393
907,BEBB,3603,1313,4916
908,BEBB,3554,1536,5090
909,BEBB,2953,1882,4835
910,BEBB,3190,1978,5168
911,BEBB,3415,1533,4948
912,BEBB,3674,1520,5195
913,BEBB,3108,1568,4675
914,BEBB,3158,1285,4442
915,BEBB,3107,1678,4785
916,BEBB,3268,907,4175
917,BEBB,3439,1406,4845
918,BEBB,2777,1805,4582
919,BEBB,3842,1695,5537
920,BEBB,3433,1472,4905
921,BEBB,3118,1256,4373
922,BEBB,2911,1376,4287
923,BEBB,2957,967,3924
924,BEBB,3093,1685,4778
925,BEBB,3123,1362,4485
926,BEBB,3303,1624,4927
927,BEBB,3410,1699,5108
928,BEBB,2887,1771,4658
929,BEBB,3240,1230,4471
930,BEBB,3149,2029,5178
931,BEBB,3498,1454,4953
932,BEBB,3491,1305,4796
933,BEBB,3273,1573,4846
934,BEBB,3111,1166,4276
935,BEBB,3056,1495,4550
936,BEBB,3131,1353,4484
937,BEBB,3525,1672,5197
938,BEBB,3209,1148,4358
939,BEBB,3232,1062,4294
940,BEBB,3119,1232,4351
941,BEBB,3229,2055,5284
942,BEBB,3302,1042,4345
943,BEBB,3519,1586,5106
944,BEBB,3283,1382,4665
945,BEBB,3378,1597,4976
946,BEBB,3517,1226,4744
947,BEBB,3351,1900,5251
948,BEBB,3323,1198,4521
949,BEBB,3410,1563,4973
950,BEBB,3032,1700,4732
951,BEBB,3599,1417,5016
952,BEBB,3202,877,4079
953,BEBB,3135,1595,4729
954,BEBB,3926,1591,5517
955,BEBB,3398,1368,4767
956,BEBB,3401,1638,5039
957,BEBB,3460,1180,4639
958,BEBB,2814,1406,4219
959,BEBB,3496,1218,4713
960,BEBB,3509,1498,5007
961,BEBB,3240,1293,4533
962,BEBB,2949,1435,4385
963,BEBB,3147,1463,4610
964,BEBB,3456,1185,4640
965,BEBB,2898,1729,4627
966,BEBB,3019,1132,4151
967,BEBB,3622,1625,5247
968,BEBB,3365,1531,4896
969,BEBB,3425,1382,4807
970,BEBB,3329,2194,5523
971,BEBB,2781,1147,3927
972,BEBB,3367,1565,4932
973,BEBB,2891,1275,4165
974,BEBB,3109,1389,4497
975,BEBB,3256,1790,5047
976,BEBB,2931,1258,4189
977,BEBB,2893,1210,4103
978,BEBB,2960,1388,4349
979,BEBB,3126,1543,4669
980,BEBB,3233,1832,5065
981,BEBB,2943,1503,4446
982,BEBB,2775,1675,4450
983,BEBB,2811,1498,4309
984,BEBB,3132,1287,4420
985,BEBB,2693,1219,3912
986,BEBB,3176,1187,4363
987,BEBB,3108,1403,4510
988,BEBB,3343,1537,4880
989,BEBB,2976,1814,4791
990,BEBB,3391,1484,4876
991,BEBB,3376,1242,4617
992,BEBB,3331,1545,4876
993,BEBB,3149,959,4108
994,BEBB,3217,1728,4945
995,BEBB,3349,1342,4691
996,BEBB,3562,1116,4678
997,BEBB,3081,1366,4448
998,BEBB,3600,1665,5265
999,BEBB,3348,1722,5070
1000,BEBB,3039,1983,5022
1001,BEMB,3179,2077,5256
1002,BEMB,3051,2181,5233
1003,BEMB,3501,1928,5429
1004,BEMB,2930,2247,5177
1005,BEMB,3598,2217,5815
1006,BEMB,3214,2089,5303
1007,BEMB,3215,1826,5041
1008,BEMB,3214,2300,5514
1009,BEMB,3214,2448,5663
1010,BEMB,2936,2098,5033
1011,BEMB,3217,2315,5532
1012,BEMB,2875,2045,4920
1013,BEMB,3161,1947,5107
1014,BEMB,2869,2324,5192
1015,BEMB,2943,2211,5154
1016,BEMB,3504,2068,5572
1017,BEMB,3156,2112,5268
1018,BEMB,3426,1995,5421
1019,BEMB,2701,1685,4386
1020,BEMB,3337,2031,5368
1021,BEMB,3376,2491,5867
1022,BEMB,3387,2306,5693
1023,BEMB,3665,1849,5514
1024,BEMB,3826,1877,5703
1025,BEMB,3410,1882,5292
1026,BEMB,3243,1725,4968
1027,BEMB,3151,2048,5199
1028,BEMB,3100,1986,5086
1029,BEMB,3168,2559,5726
1030,BEMB,3258,2476,5734
1031,BEMB,3013,2068,5081
1032,BEMB,2819,2601,5420
1033,BEMB,3394,1752,5146
1034,BEMB,3002,2147,5149
1035,BEMB,2941,1865,4807
1036,BEMB,3236,2267,5503
1037,BEMB,2853,2060,4913
1038,BEMB,3312,2023,5335
1039,BEMB,3394,1962,5356
1040,BEMB,3303,1995,5298
1041,BEMB,3088,2530,5618
1042,BEMB,3272,1711,4983
1043,BEMB,3089,2501,5590
1044,BEMB,3026,1947,4973
1045,BEMB,3338,2063,5401
1046,BEMB,2671,1822,4493
1047,BEMB,3632,2240,5872
1048,BEMB,3237,2188,5424
1049,BEMB,2883,2172,5055
1050,BEMB,3276,2506,5782
1051,BEMB,3113,2092,5205
1052,BEMB,3243,2140,5383
1053,BEMB,3076,2125,5201
1054,BEMB,3530,1937,5467
1055,BEMB,3416,2084,5500
1056,BEMB,3412,1916,5329
1057,BEMB,3382,1885,5268
1058,BEMB,2988,2195,5183
1059,BEMB,3069,1760,4829
1060,BEMB,3234,2057,5291
1061,BEMB,3372,2365,5736
1062,BEMB,3054,2027,5081
1063,BEMB,3293,2349,5642
1064,BEMB,3298,2231,5529
1065,BEMB,3490,2010,5500
1066,BEMB,3271,2028,5298
1067,BEMB,3031,2241,5272
1068,BEMB,3506,2048,5554
1069,BEMB,3222,1998,5220
1070,BEMB,3774,2003,5777
1071,BEMB,3300,2450,5750
1072,BEMB,3035,2155,5190
1073,BEMB,3278,2148,5426
1074,BEMB,2983,1882,4866
1075,BEMB,3305,2415,5720
1076,BEMB,3772,2607,6379
1077,BEMB,3266,2192,5458
1078,BEMB,3263,1701,4964
1079,BEMB,3402,2037,5439
1080,BEMB,3106,2469,5575
1081,BEMB,3024,1974,4998
1082,BEMB,3473,2444,5917
1083,BEMB,2979,2349,5329
1084,BEMB,3231,2119,5350
1085,BEMB,3324,2704,6028
1086,BEMB,3261,1670,4931
1087,BEMB,2996,2237,5233
1088,BEMB,3157,2122,5279
1089,BEMB,2905,2176,5081
1090,BEMB,3522,1898,5420
1091,BEMB,3115,2027,5142
1092,BEMB,3511,1946,5456
1093,BEMB,3270,1962,5232
1094,BEMB,3157,2230,5386
1095,BEMB,3631,2159,5791
1096,BEMB,3157,2044,5201
1097,BEMB,3324,1983,5308
1098,BEMB,3454,1979,5433
1099,BEMB,2811,2153,4965
1100,BEMB,3429,2416,5846
1101,BEMB,3356,2434,5790
1102,BEMB,3046,2487,5533
1103,BEMB,2956,1775,4731
1104,BEMB,3100,2299,5399
1105,BEMB,3288,2444,5733
1106,BEMB,3144,2093,5237
1107,BEMB,3266,1969,5236
1108,BEMB,3055,2272,5327
1109,BEMB,3421,2350,5771
1110,BEMB,3137,2104,5240
1111,BEMB,3675,2383,6058
1112,BEMB,3006,2314,5320
1113,BEMB,2989,1959,4948
1114,BEMB,3308,2385,5693
1115,BEMB,2849,2652,5501
1116,BEMB,3428,2229,5658
1117,BEMB,3405,2114,5519
1118,BEMB,3514,1722,5236
1119,BEMB,3401,1920,5321
1120,BEMB,3645,1930,5575
1121,BEMB,3137,2014,5151
1122,BEMB,3595,1731,5326
1123,BEMB,2918,2126,5044
1124,BEMB,3201,2082,5282
1125,BEMB,3438,2051,5489
1126,BEMB,3417,2150,5567
1127,BEMB,2709,2009,4718
1128,BEMB,3554,2177,5731
1129,BEMB,3240,2091,5331
1130,BEMB,3003,2250,5253
1131,BEMB,3236,2232,5467
1132,BEMB,3377,2136,5513
1133,BEMB,3195,1867,5061
1134,BEMB,3656,2036,5692
1135,BEMB,2993,2251,5244
1136,BEMB,2681,2112,4793
1137,BEMB,3441,2099,5540
1138,BEMB,3103,2047,5150
1139,BEMB,3143,2618,5761
1140,BEMB,3147,2304,5450
1141,BEMB,3146,1866,5012
1142,BEMB,2892,1986,4878
1143,BEMB,3227,1851,5078
1144,BEMB,3173,2134,5307
1145,BEMB,3257,2340,5597
1146,BEMB,3629,2354,5983
1147,BEMB,3462,2103,5565
1148,BEMB,2971,2059,5030
1149,BEMB,3087,2437,5524
1150,BEMB,3182,2260,5441
1151,BEMB,2968,2255,5223
1152,BEMB,3459,2261,5719
1153,BEMB,3453,2203,5655
1154,BEMB,3168,2074,5242
1155,BEMB,3412,1670,5082
1156,BEMB,3183,2583,5766
1157,BEMB,3087,2616,5703
1158,BEMB,3443,2371,5814
1159,BEMB,3298,2108,5406
1160,BEMB,3558,2063,5621
1161,BEMB,2971,2111,5081
1162,BEMB,3663,1983,5646
1163,BEMB,3329,2058,5387
1164,BEMB,3448,2190,5638
1165,BEMB,3014,2116,5129
1166,BEMB,3263,2173,5436
1167,BEMB,3066,2271,5336
1168,BEMB,3488,2083,5571
1169,BEMB,3094,1780,4874
1170,BEMB,3652,2179,5831
1171,BEMB,3142,1962,5103
1172,BEMB,3149,1870,5019
1173,BEMB,3202,1882,5085
1174,BEMB,3262,2034,5296
1175,BEMB,3107,1809,4916
1176,BEMB,2827,2090,4916
1177,BEMB,3062,2424,5486
1178,BEMB,3500,2462,5962
1179,BEMB,3194,2496,5691
1180,BEMB,3123,2414,5537
1181,BEMB,3087,2266,5353
1182,BEMB,2770,2562,5332
1183,BEMB,3241,2026,5267
1184,BEMB,3080,2283,5363
1185,BEMB,3563,2053,5616
1186,BEMB,3397,2107,5505
1187,BEMB,3159,2430,5589
1188,BEMB,3536,2150,5686
1189,BEMB,3296,1845,5141
1190,BEMB,3398,2007,5405
1191,BEMB,2778,1937,4715
1192,BEMB,3278,2158,5436
1193,BEMB,3151,1949,5100
1194,BEMB,3321,2114,5435
1195,BEMB,2959,1904,4863
1196,BEMB,3017,1961,4978
1197,BEMB,3280,2472,5752
1198,BEMB,3116,2281,5397
1199,BEMB,3182,1812,4994
1200,BEMB,3543,2150,5694
1201,BEMB,3331,1857,5188
1202,BEMB,3384,2162,5546
1203,BEMB,3290,2174,5464
1204,BEMB,2847,2155,5003
1205,BEMB,2938,1976,4914
1206,BEMB,3400,2240,5640
1207,BEMB,3403,2524,5927
1208,BEMB,3057,2546,5603
1209,BEMB,3247,2216,5463
1210,BEMB,3068,2118,5186
1211,BEMB,3039,1918,4957
1212,BEMB,3199,2226,5425
1213,BEMB,3202,2180,5382
1214,BEMB,3257,2213,5470
1215,BEMB,3214,2339,5553
1216,BEMB,3293,1824,5117
1217,BEMB,3460,2115,5575
1218,BEMB,3153,1499,4652
1219,BEMB,3390,2584,5974
1220,BEMB,3349,2055,5404
1221,BEMB,3149,2474,5623
1222,BEMB,3187,2274,5461
1223,BEMB,3502,2172,5675
1224,BEMB,3652,2153,5804
1225,BEMB,3223,2021,5244
1226,BEMB,3134,1830,4964
1227,BEMB,3311,1942,5253
1228,BEMB,3295,1805,5100
1229,BEMB,3329,2131,5460
1230,BEMB,3002,2317,5319
1231,BEMB,3417,2210,5627
1232,BEMB,2899,2269,5168
1233,BEMB,3484,1915,5399
1234,BEMB,2792,2376,5168
1235,BEMB,3052,2304,5356
1236,BEMB,2980,2223,5203
1237,BEMB,3164,2033,5197
1238,BEMB,2956,1771,4727
1239,BEMB,3423,2418,5841
1240,BEMB,2759,2014,4773
1241,BEMB,3222,2026,5248
1242,BEMB,3446,1885,5331
1243,BEMB,3881,2281,6163
1244,BEMB,3277,2051,5328
1245,BEMB,3182,2336,5517
1246,BEMB,2656,2266,4922
1247,BEMB,3367,2044,5411
1248,BEMB,3549,2173,5722
1249,BEMB,3204,2377,5582
1250,BEMB,3329,2369,5697
1251,BEMB,3099,1964,5063
1252,BEMB,3218,2170,5388
1253,BEMB,3291,1949,5239
1254,BEMB,3251,2339,5590
1255,BEMB,3061,2151,5212
1256,BEMB,2975,1872,4847
1257,BEMB,2843,2070,4913
1258,BEMB,3303,2322,5625
1259,BEMB,3356,2202,5558
1260,BEMB,3075,1953,5028
1261,BEMB,3274,2229,5503
1262,BEMB,3358,2394,5752
1263,BEMB,3436,2035,5470
1264,BEMB,3508,2713,6221
1265,BEMB,2965,1891,4857
1266,BEMB,3545,1586,5131
1267,BEMB,2629,2285,4914
1268,BEMB,3439,2408,5847
1269,BEMB,3300,2301,5601
1270,BEMB,2747,2186,4933
1271,BEMB,3234,1697,4931
1272,BEMB,3095,2226,5321
1273,BEMB,3033,2234,5267
1274,BEMB,3227,2344,5571
1275,BEMB,3235,1714,4950
1276,BEMB,3189,2221,5410
1277,BEMB,3269,2029,5298
1278,BEMB,3167,2201,5369
1279,BEMB,3225,2520,5744
1280,BEMB,3128,2238,5366
1281,BEMB,3242,2044,5286
1282,BEMB,3388,2061,5450
1283,BEMB,3480,2408,5888
1284,BEMB,3189,1946,5135
1285,BEMB,3671,2014,5685
1286,BEMB,3349,2429,5777
1287,BEMB,3153,2300,5453
1288,BEMB,3253,2034,5287
1289,BEMB,3028,2251,5279
1290,BEMB,3005,2181,5186
1291,BEMB,3192,2214,5406
1292,BEMB,3344,2191,5536
1293,BEMB,3092,2668,5760
1294,BEMB,3361,2120,5481
1295,BEMB,3347,2146,5493
1296,BEMB,2946,2415,5361
1297,BEMB,3648,2106,5754
1298,BEMB,3371,2335,5706
1299,BEMB,3542,1954,5496
1300,BEMB,3405,2488,5894
1301,BEMB,3124,1921,5044
1302,BEMB,3240,2663,5903
1303,BEMB,3417,2183,5600
1304,BEMB,3061,2298,5359
1305,BEMB,3632,2093,5725
1306,BEMB,2896,1681,4577
1307,BEMB,3131,2450,5581
1308,BEMB,3502,2476,5978
1309,BEMB,3137,2031,5169
1310,BEMB,3031,2291,5323
1311,BEMB,3023,1762,4785
1312,BEMB,3072,1830,4901
1313,BEMB,3148,2144,5292
1314,BEMB,3572,2149,5721
1315,BEMB,3275,1868,5143
1316,BEMB,3582,2104,5687
1317,BEMB,2882,1861,4743
1318,BEMB,3150,2366,5516
1319,BEMB,2905,1992,4898
1320,BEMB,3568,1989,5557
1321,BEMB,2695,2469,5165
1322,BEMB,3871,2120,5991
1323,BEMB,3162,2358,5520
1324,BEMB,2770,2565,5335
1325,BEMB,3451,2032,5484
1326,BEMB,3284,2159,5443
1327,BEMB,2966,1996,4962
1328,BEMB,3168,2350,5518
1329,BEMB,2820,2015,4835
1330,BEMB,3022,1942,4964
1331,BEMB,3057,2261,5318
1332,BEMB,3131,1865,4995
1333,BEMB,3109,2568,5677
1334,BEMB,3553,2379,5932
1335,BEMB,2899,1629,4528
1336,BEMB,3275,2041,5317
1337,BEMB,3298,2489,5787
1338,BEMB,2936,2458,5394
1339,BEMB,3482,2057,5539
1340,BEMB,3164,2254,5418
1341,BEMB,2601,2664,5264
1342,BEMB,3302,1986,5288
1343,BEMB,3043,2461,5504
1344,BEMB,2950,2474,5424
1345,BEMB,3083,2130,5212
1346,BEMB,3725,2090,5814
1347,BEMB,3214,2363,5577
1348,BEMB,3131,2043,5173
1349,BEMB,3067,2534,5601
1350,BEMB,3172,2526,5697
1351,BEMB,3302,2072,5374
1352,BEMB,3398,2185,5583
1353,BEMB,3387,2098,5485
1354,BEMB,3208,2361,5569
1355,BEMB,3210,1848,5058
1356,BEMB,2974,2000,4973
1357,BEMB,3302,2090,5392
1358,BEMB,3172,2381,5553
1359,BEMB,3334,1473,4807
1360,BEMB,3353,2271,5625
1361,BEMB,3541,1899,5441
1362,BEMB,3342,2390,5732
1363,BEMB,3345,2523,5868
1364,BEMB,3225,2325,5550
1365,BEMB,3130,2252,5382
1366,BEMB,3033,2185,5218
1367,BEMB,2840,2255,5095
1368,BEMB,3348,1967,5315
1369,BEMB,3370,2194,5564
1370,BEMB,3259,2085,5344
1371,BEMB,2977,2260,5237
1372,BEMB,3052,2295,5347
1373,BEMB,3125,2103,5228
1374,BEMB,3154,2296,5450
1375,BEMB,3390,1910,5301
1376,BEMB,3526,1804,5331
1377,BEMB,3467,1773,5240
1378,BEMB,3209,2387,5596
1379,BEMB,3707,2034,5742
1380,BEMB,3456,2416,5873
1381,BEMB,3607,2264,5871
1382,BEMB,3125,2240,5366
1383,BEMB,3378,2064,5442
1384,BEMB,3158,2075,5234
1385,BEMB,3507,1784,5291
1386,BEMB,3188,1704,4891
1387,BEMB,3139,2076,5214
1388,BEMB,3295,2056,5352
1389,BEMB,3581,2124,5705
1390,BEMB,3134,2322,5456
1391,BEMB,3505,1888,5393
1392,BEMB,3299,2685,5983
1393,BEMB,3236,2152,5389
1394,BEMB,3016,2365,5381
1395,BEMB,3179,2022,5201
1396,BEMB,3221,2202,5424
1397,BEMB,3408,2176,5584
1398,BEMB,3735,1831,5566
1399,BEMB,2982,2080,5063
1400,BEMB,3060,2120,5180
1401,BEMB,3820,2272,6092
1402,BEMB,3137,2085,5222
1403,BEMB,3107,2337,5445
1404,BEMB,3189,2088,5277
1405,BEMB,3002,2358,5360
1406,BEMB,2964,2517,5481
1407,BEMB,3262,2175,5437
1408,BEMB,3292,1747,5039
1409,BEMB,3160,2581,5741
1410,BEMB,3094,2155,5250
1411,BEMB,3102,2772,5875
1412,BEMB,3004,2354,5358
1413,BEMB,3219,2075,5294
1414,BEMB,3166,2000,5166
1415,BEMB,3019,2183,5201
1416,BEMB,3165,2233,5398
1417,BEMB,3135,2053,5188
1418,BEMB,2940,2113,5053
1419,BEMB,3205,2113,5318
1420,BEMB,3059,2658,5717
1421,BEMB,3242,2353,5595
1422,BEMB,2998,2031,5029
1423,BEMB,3394,2551,5946
1424,BEMB,3127,2045,5171
1425,BEMB,3468,2353,5821
1426,BEMB,3247,2404,5651
1427,BEMB,3083,2343,5426
1428,BEMB,3284,2123,5407
1429,BEMB,3277,2506,5783
1430,BEMB,3045,1914,4959
1431,BEMB,3583,1848,5430
1432,BEMB,2928,2349,5276
1433,BEMB,3382,2274,5656
1434,BEMB,3272,2271,5543
1435,BEMB,3331,2534,5865
1436,BEMB,3571,2117,5687
1437,BEMB,3678,2254,5933
1438,BEMB,3258,2151,5409
1439,BEMB,3159,2109,5268
1440,BEMB,3224,2546,5770
1441,BEMB,2981,2038,5018
1442,BEMB,3412,2443,5856
1443,BEMB,3223,2582,5805
1444,BEMB,3066,1854,4920
1445,BEMB,3623,1988,5611
1446,BEMB,3476,2044,5521
1447,BEMB,3220,2257,5476
1448,BEMB,3149,1845,4994
1449,BEMB,3424,2127,5550
1450,BEMB,2928,1831,4759
1451,BEMB,3210,1851,5062
1452,BEMB,3675,1922,5597
1453,BEMB,3205,1838,5043
1454,BEMB,3132,2710,5842
1455,BEMB,3339,2211,5550
1456,BEMB,3103,2767,5870
1457,BEMB,2923,2353,5276
1458,BEMB,3369,2141,5511
1459,BEMB,3218,2050,5267
1460,BEMB,2988,2285,5273
1461,BEMB,3420,2118,5538
1462,BEMB,3235,2011,5246
1463,BEMB,3308,1969,5277
1464,BEMB,3264,2346,5610
1465,BEMB,3200,2493,5693
1466,BEMB,2731,2174,4905
1467,BEMB,3455,2008,5463
1468,BEMB,3290,1965,5255
1469,BEMB,3313,2234,5547
1470,BEMB,3362,1802,5164
1471,BEMB,3272,2274,5545
1472,BEMB,2925,2320,5245
1473,BEMB,3346,2245,5591
1474,BEMB,3139,2466,5605
1475,BEMB,3277,2375,5652
1476,BEMB,2987,2280,5267
1477,BEMB,2808,2001,4809
1478,BEMB,3327,2077,5404
1479,BEMB,3076,2570,5646
1480,BEMB,3537,2335,5872
1481,BEMB,3263,2207,5469
1482,BEMB,3184,2189,5373
1483,BEMB,3187,2076,5263
1484,BEMB,3035,2201,5235
1485,BEMB,3387,2192,5579
1486,BEMB,3176,2400,5575
1487,BEMB,3482,2121,5603
1488,BEMB,3253,2081,5334
1489,BEMB,3276,2566,5841
1490,BEMB,3452,1858,5310
1491,BEMB,3217,2069,5286
1492,BEMB,3183,2456,5639
1493,BEMB,3094,2146,5240
1494,BEMB,3344,2301,5645
1495,BEMB,3568,1681,5249
1496,BEMB,3086,2278,5364
1497,BEMB,3382,2211,5593
1498,BEMB,3310,2402,5712
1499,BEMB,3052,1659,4711
1500,BEMB,3163,2220,5383
1501,BEMB,3276,2361,5637
1502,BEMB,2740,2400,5140
1503,BEMB,3220,2221,5441
1504,BEMB,3381,1813,5194
1505,BEMB,2883,2779,5662
1506,BEMB,3024,2184,5209
1507,BEMB,2875,1809,4684
1508,BEMB,2921,2008,4929
1509,BEMB,3165,2173,5338
1510,BEMB,3023,2003,5026
1511,BEMB,2781,2187,4969
1512,BEMB,3197,2196,5393
1513,BEMB,3310,1911,5220
1514,BEMB,2981,2554,5535
1515,BEMB,3544,2057,5601
1516,BEMB,3338,1855,5193
1517,BEMB,3191,1846,5037
1518,BEMB,3047,1890,4937
1519,BEMB,3057,2212,5269
1520,BEMB,3335,2039,5374
1521,BEMB,2936,2413,5350
1522,BEMB,2812,1831,4643
1523,BEMB,3260,2383,5643
1524,BEMB,3305,2028,5333
1525,BEMB,3204,2202,5406
1526,BEMB,3340,2168,5508
1527,BEMB,3150,1775,4924
1528,BEMB,3507,2173,5679
1529,BEMB,3600,1683,5283
1530,BEMB,3244,2202,5446
1531,BEMB,3390,2039,5429
1532,BEMB,3584,2243,5827
1533,BEMB,3348,2056,5404
1534,BEMB,3686,1821,5506
1535,BEMB,3136,2483,5619
1536,BEMB,3402,2327,5729
1537,BEMB,2933,1910,4843
1538,BEMB,3238,1748,4987
1539,BEMB,3241,2025,5266
1540,BEMB,3384,1742,5126
1541,BEMB,3089,2178,5266
1542,BEMB,2933,1713,4646
1543,BEMB,3402,2211,5613
1544,BEMB,3048,1845,4893
1545,BEMB,3647,2477,6124
1546,BEMB,3401,2361,5762
1547,BEMB,3282,1704,4986
1548,BEMB,3290,2321,5610
1549,BEMB,3031,2394,5424
1550,BEMB,3189,2118,5306
1551,BEMB,3100,2317,5416
1552,BEMB,3376,1704,5080
1553,BEMB,3311,2284,5595
1554,BEMB,3365,2616,5981
1555,BEMB,3113,2393,5507
1556,BEMB,3264,2160,5424
1557,BEMB,3240,1979,5219
1558,BEMB,3594,2066,5660
1559,BEMB,3500,2390,5889
1560,BEMB,3794,2500,6294
1561,BEMB,3129,1811,4940
1562,BEMB,3293,1888,5180
1563,BEMB,2596,1934,4530
1564,BEMB,3680,1685,5365
1565,BEMB,3181,1601,4782
1566,BEMB,3867,2036,5903
1567,BEMB,3087,2083,5170
1568,BEMB,3396,2221,5617
1569,BEMB,3109,2432,5541
1570,BEMB,3158,1817,4976
1571,BEMB,3131,2237,5367
1572,BEMB,3395,2376,5771
1573,BEMB,3538,2447,5985
1574,BEMB,3286,2067,5353
1575,BEMB,2873,2498,5371
1576,BEMB,3278,2385,5663
1577,BEMB,3078,2170,5248
1578,BEMB,3261,2273,5535
1579,BEMB,2933,2110,5043
1580,BEMB,3367,1718,5085
1581,BEMB,2871,1880,4751
1582,BEMB,3183,2598,5780
1583,BEMB,3290,2127,5417
1584,BEMB,3129,2056,5185
1585,BEMB,3151,2131,5282
1586,BEMB,2821,1531,4352
1587,BEMB,3785,2184,5969
1588,BEMB,3527,2151,5679
1589,BEMB,3155,1884,5039
1590,BEMB,3296,2409,5705
1591,BEMB,3080,2276,5356
1592,BEMB,3469,2297,5766
1593,BEMB,3376,1855,5231
1594,BEMB,3190,1954,5144
1595,BEMB,3157,2328,5485
1596,BEMB,3308,1814,5122
1597,BEMB,2821,2161,4982
1598,BEMB,3385,2298,5682
1599,BEMB,3272,2433,5705
1600,BEMB,3453,1968,5421
1601,BEMB,3011,2222,5233
1602,BEMB,3151,2125,5276
1603,BEMB,3318,2360,5678
1604,BEMB,3230,2182,5413
1605,BEMB,2525,1742,4267
1606,BEMB,3701,2249,5950
1607,BEMB,3171,2227,5398
1608,BEMB,3060,2472,5532
1609,BEMB,2841,2265,5106
1610,BEMB,3254,2193,5448
1611,BEMB,3355,2256,5611
1612,BEMB,3601,2369,5970
1613,BEMB,3577,2096,5673
1614,BEMB,3449,2064,5513
1615,BEMB,3268,2092,5360
1616,BEMB,3074,2253,5326
1617,BEMB,3467,1953,5420
1618,BEMB,3336,2085,5421
1619,BEMB,2961,1807,4767
1620,BEMB,3028,2383,5410
1621,BEMB,3026,2354,5380
1622,BEMB,3164,2316,5480
1623,BEMB,3203,2261,5464
1624,BEMB,3635,2180,5815
1625,BEMB,2919,2105,5023
1626,BEMB,2971,2062,5032
1627,BEMB,3336,2198,5535
1628,BEMB,3031,2401,5432
1629,BEMB,3584,1827,5411
1630,BEMB,2877,1948,4825
1631,BEMB,3256,2392,5648
1632,BEMB,2990,2422,5412
1633,BEMB,2918,1925,4842
1634,BEMB,3272,2267,5539
1635,BEMB,3312,2225,5537
1636,BEMB,3368,1926,5294
1637,BEMB,3168,1737,4905
1638,BEMB,3391,2771,6162
1639,BEMB,3432,2161,5593
1640,BEMB,3005,2644,5649
1641,BEMB,3107,2031,5138
1642,BEMB,3103,2028,5131
1643,BEMB,3619,2074,5693
1644,BEMB,3246,1986,5232
1645,BEMB,3166,2012,5178
1646,BEMB,3103,2027,5130
1647,BEMB,3277,1698,4975
1648,BEMB,2762,1946,4708
1649,BEMB,3091,1978,5070
1650,BEMB,3242,2345,5587
1651,BEMB,3384,2699,6083
1652,BEMB,3028,2145,5173
1653,BEMB,3254,2247,5501
1654,BEMB,3284,2417,5701
1655,BEMB,3395,2389,5784
1656,BEMB,3261,2070,5331
1657,BEMB,3307,2715,6022
1658,BEMB,2894,2252,5146
1659,BEMB,3414,2529,5943
1660,BEMB,3272,2305,5577
1661,BEMB,3298,2319,5617
1662,BEMB,3181,2532,5713
1663,BEMB,3350,2361,5711
1664,BEMB,3126,2528,5654
1665,BEMB,3227,2294,5521
1666,BEMB,3322,2349,5671
1667,BEMB,3335,2169,5505
1668,BEMB,3238,2121,5359
1669,BEMB,3191,2247,5437
1670,BEMB,3103,2356,5459
1671,BEMB,3150,2156,5305
1672,BEMB,3376,2291,5667
1673,BEMB,3120,2303,5423
1674,BEMB,3684,2065,5749
1675,BEMB,3313,2435,5747
1676,BEMB,3297,2126,5424
1677,BEMB,3216,1829,5046
1678,BEMB,3136,2718,5854
1679,BEMB,3231,2065,5296
1680,BEMB,3511,2123,5634
1681,BEMB,3159,2158,5317
1682,BEMB,3286,1718,5004
1683,BEMB,3689,2183,5872
1684,BEMB,2967,2328,5295
1685,BEMB,2917,1764,4681
1686,BEMB,2848,2206,5053
1687,BEMB,2916,2271,5187
1688,BEMB,2854,1905,4759
1689,BEMB,3350,2215,5566
1690,BEMB,3359,2583,5942
1691,BEMB,3375,2435,5810
1692,BEMB,3380,2158,5539
1693,BEMB,3305,1963,5269
1694,BEMB,3055,2281,5336
1695,BEMB,3307,1625,4932
1696,BEMB,3035,1882,4917
1697,BEMB,3228,2221,5450
1698,BEMB,3693,1980,5673
1699,BEMB,3518,2172,5690
1700,BEMB,3334,2384,5718
1701,BEMB,3075,2380,5454
1702,BEMB,3229,2443,5672
1703,BEMB,2935,2315,5250
1704,BEMB,2838,2188,5026
1705,BEMB,3085,2525,5610
